sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
16.208.98.219,215.234.244.131,50109,80,6,13,5288,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
25.38.247.123,16.208.98.219,53,17233,17,1,201,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.118.124.219,35449,53,17,1,114,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
253.67.98.32,16.208.98.219,80,28456,6,6,2857,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
215.234.244.131,16.208.98.219,80,50109,6,11,5454,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
61.113.87.241,16.208.98.219,53,55814,17,1,129,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.245.101.214,58456,53,17,1,93,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.245.101.214,16.208.98.219,53,58456,17,1,98,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.118.124.219,16.208.98.219,53,35449,17,1,186,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,215.234.244.131,33964,80,6,13,5420,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
171.144.104.126,16.208.98.219,80,4067,6,1,658,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,19.164.2.18,56839,443,6,10,2700,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,86.248.160.73,25059,53,17,1,96,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,76.137.164.160,46918,53,17,1,125,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
215.234.244.131,16.208.98.219,80,33964,6,10,5237,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.99.205.202,16.208.98.219,53,38789,17,1,113,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
171.212.169.248,16.208.98.219,80,10568,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,171.212.169.248,10568,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
86.248.160.73,16.208.98.219,53,25059,17,1,112,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.137.164.160,16.208.98.219,53,46918,17,1,310,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
113.191.13.235,16.208.98.219,53,24416,17,1,115,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
10.140.77.184,16.208.98.219,443,2205,6,2,185,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.140.77.184,2205,443,6,3,186,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,19.88.254.216,35942,1337,6,1,74,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
10.38.146.117,16.208.98.219,80,21363,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.38.146.117,21363,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,101.191.44.182,49152,53,17,1,91,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,248.165.68.166,37090,80,6,5,2473,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
19.164.2.191,16.208.98.219,443,45838,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,19.164.2.191,45838,443,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.85,61.77.192.249,25,59989,6,10,960,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,38.123.247.182,17993,443,6,3,198,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
121.179.23.25,16.208.98.219,443,12893,6,3,1027,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,121.179.23.25,12893,443,6,3,198,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
10.38.146.117,16.208.98.219,80,22726,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.38.146.117,22726,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,19.164.216.197,37199,5222,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
101.191.44.182,16.208.98.219,53,49152,17,1,128,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,84.182.99.104,19390,53,17,1,100,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
38.123.247.182,16.208.98.219,443,17993,6,3,229,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
86.114.167.113,16.208.98.219,80,55140,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,86.114.167.113,55140,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
19.164.87.7,16.208.98.219,443,6539,6,2,1935,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,19.164.87.7,6539,443,6,3,1022,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
98.168.33.98,16.208.98.219,80,63504,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,98.168.33.98,63504,80,6,2,120,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
84.87.155.35,16.208.98.219,80,62567,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,84.87.155.35,62567,80,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
84.182.99.104,16.208.98.219,53,19390,17,1,291,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.38.98.161,51894,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,248.71.24.8,3947,53,17,1,92,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,253.212.108.66,28476,80,6,6,1100,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.191.180.51,26953,80,6,9,1296,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
19.164.2.18,16.208.98.219,443,56839,6,12,2613,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.191.180.51,16.208.98.219,80,26953,6,6,4846,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
253.212.108.66,16.208.98.219,80,28476,6,4,822,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.99.205.202,49486,53,17,1,91,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,245.235.29.174,36772,80,6,5,1190,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
121.179.23.25,16.208.98.219,443,16778,6,3,1026,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,121.179.23.25,16778,443,6,3,198,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.85,61.77.27.42,25,31609,6,13,6850,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
84.87.155.35,16.208.98.219,80,63546,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,84.87.155.35,63546,80,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
248.71.24.8,16.208.98.219,53,3947,17,1,124,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,41.71.9.153,15152,53,17,1,85,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.123.223.79,53609,53,17,1,88,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,253.128.176.3,43873,443,6,1,515,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,41.222.61.135,8960,80,6,4,1378,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.237.121.219,16.208.98.219,80,51483,6,3,1840,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.237.121.219,16.208.98.219,80,62493,6,3,1840,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,76.237.121.219,51483,80,6,4,3453,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,76.237.121.219,62493,80,6,4,3455,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
253.128.176.3,16.208.98.219,443,43873,6,2,1526,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
41.222.61.135,16.208.98.219,80,8960,6,3,206,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
25.38.183.79,16.208.98.219,53,52450,17,1,190,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.99.205.202,16.208.98.219,53,49486,17,1,107,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
61.77.192.249,16.208.98.85,59989,25,6,11,3497,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
10.38.98.161,16.208.98.219,80,51894,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
187.16.226.99,16.208.98.219,53,63711,17,1,121,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.38.98.161,5567,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,248.71.24.198,50260,53,17,1,94,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.38.93.25,24217,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.118.22.219,6672,53,17,1,90,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,171.165.133.8,64679,443,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,86.114.167.107,25879,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,76.137.14.5,14539,53,17,1,99,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.137.14.5,16.208.98.219,53,14539,17,1,252,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
171.165.133.8,16.208.98.219,443,64679,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,171.212.213.89,43978,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
248.71.24.198,16.208.98.219,53,50260,17,1,110,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.140.114.70,1332,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
245.235.29.174,16.208.98.219,80,36772,6,3,482,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
179.17.4.102,16.208.98.219,80,61024,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,179.17.4.102,61024,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.78,102.224.224.23,443,10378,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
61.77.27.42,16.208.98.85,31609,25,6,17,4408,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
253.4.230.153,16.208.98.219,80,64647,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,253.4.230.153,64647,80,6,2,120,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,146.20.77.76,54795,80,6,2,120,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
146.20.77.76,16.208.98.219,80,54795,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
19.164.2.49,16.208.98.219,80,20735,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,19.164.2.49,20735,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,84.87.155.35,20313,80,6,7,4286,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
18.175.219.70,16.208.98.219,443,62065,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,146.195.89.153,19471,80,6,5,949,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.56.35.131,32675,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,146.195.89.153,16437,80,6,5,985,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
146.195.89.153,16.208.98.219,80,19471,6,3,745,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
146.195.89.153,16.208.98.219,80,16437,6,3,488,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
84.87.155.35,16.208.98.219,80,20313,6,8,1120,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,84.87.155.35,8370,80,6,21,5179,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
84.87.155.35,16.208.98.219,80,8370,6,21,22751,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,102.177.101.84,10342,80,6,6,898,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,19.164.2.236,56210,443,6,4,976,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,19.164.2.236,51567,443,6,4,976,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.2.237.109,3053,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.2.237.109,64335,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.140.67.141,1955,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
102.177.101.84,16.208.98.219,80,10342,6,5,906,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
10.140.67.141,16.208.98.219,80,1955,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
87.152.38.18,16.208.98.78,32928,443,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
10.140.67.141,16.208.98.219,80,16996,6,4,3083,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,248.71.24.28,54371,53,17,1,94,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.210.206.65,3188,53,17,1,112,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,80.151.183.54,56969,53,17,1,87,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
171.163.73.239,16.208.98.219,443,21712,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,80.151.183.98,44518,53,17,1,87,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,171.163.73.239,21712,443,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,25.38.247.53,44650,53,17,1,86,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
80.151.183.54,16.208.98.219,53,56969,17,1,208,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
80.151.183.98,16.208.98.219,53,44518,17,1,150,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
146.195.218.153,16.208.98.219,34930,33445,17,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.245.101.214,45260,53,17,1,81,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
25.38.247.53,16.208.98.219,53,44650,17,1,158,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.245.101.214,16.208.98.219,53,45260,17,1,97,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.191.180.60,46820,80,6,6,879,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.191.180.60,16.208.98.219,80,46820,6,5,1348,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.191.180.160,37243,80,6,6,956,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.191.180.160,16.208.98.219,80,37243,6,5,1348,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,215.234.244.131,16586,80,6,8,5111,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,76.137.164.160,9063,53,17,1,116,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
248.71.24.28,16.208.98.219,53,54371,17,1,110,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.137.164.160,16.208.98.219,53,9063,17,1,285,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
215.234.244.131,16.208.98.219,80,16586,6,9,5075,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,38.123.247.103,64367,443,6,3,198,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
38.123.247.103,16.208.98.219,443,64367,6,3,229,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
10.168.10.201,16.208.98.219,443,25699,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.56.35.131,16.208.98.219,80,32675,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.168.10.201,25699,443,6,3,912,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,121.179.23.25,21693,443,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
121.179.23.25,16.208.98.219,443,21693,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
19.164.2.236,16.208.98.219,443,56210,6,4,413,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
19.164.2.236,16.208.98.219,443,51567,6,4,413,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,121.179.23.25,24886,443,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
121.179.23.25,16.208.98.219,443,24886,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,25.83.178.88,55911,53,17,1,99,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
10.140.184.17,16.208.98.219,80,50650,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.140.184.17,50650,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
25.83.178.88,16.208.98.219,53,55911,17,1,135,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,246.56.12.98,20722,53,17,1,82,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,177.230.61.29,24771,443,6,3,198,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.2.237.109,16.208.98.219,80,3053,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
177.230.61.29,16.208.98.219,443,24771,6,3,229,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.2.237.109,16.208.98.219,80,64335,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
87.152.109.227,16.208.98.78,14055,443,6,17,6234,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.78,87.152.109.227,443,14055,6,14,5443,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
246.56.12.98,16.208.98.219,53,20722,17,1,182,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,177.230.61.29,63849,443,6,3,198,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
10.210.206.65,16.208.98.219,53,3188,17,1,178,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.140.67.141,16996,80,6,6,2561,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
177.230.61.29,16.208.98.219,443,63849,6,3,229,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.211.61.110,16.208.98.219,80,31809,6,3,395,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,96.40.2.177,22920,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
96.40.2.61,16.208.98.219,80,47302,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,96.40.2.61,47302,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.123.223.124,50445,53,17,1,84,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,212.86.79.72,24009,443,6,15,2605,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
140.73.2.80,16.208.98.219,80,62597,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,140.73.2.80,62597,80,6,1,60,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
96.40.2.177,16.208.98.219,80,22920,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.123.223.124,16.208.98.219,53,50445,17,1,235,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,133.123.223.69,20481,53,17,1,87,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,61.201.214.98,46277,53,17,1,88,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,207.222.64.168,44024,53,17,1,88,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,76.137.14.58,59621,53,17,1,84,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.211.61.110,16.208.98.219,80,36054,6,37,50205,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.211.61.110,16.208.98.219,80,7491,6,48,66628,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,76.211.61.110,7491,80,6,44,4446,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
41.44.182.98,16.208.98.219,80,23252,6,12,11472,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,76.137.5.235,39179,53,17,1,123,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,96.40.2.177,38239,80,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.211.61.110,16.208.98.219,80,2536,6,21,25800,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
76.137.5.235,16.208.98.219,53,39179,17,1,388,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,41.44.182.98,23252,80,6,19,3085,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
133.123.223.69,16.208.98.219,53,20481,17,1,129,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
19.164.2.1,16.208.98.219,80,20371,6,1,477,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,244.54.6.96,4449,53,17,1,91,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,153.235.158.60,61990,80,6,26,1574,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
61.201.214.98,16.208.98.219,53,46277,17,1,253,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,19.164.2.236,1041,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,86.248.138.73,9749,53,17,1,88,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
96.40.2.177,16.208.98.219,80,38239,6,2,132,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
212.86.79.72,16.208.98.219,443,24009,6,8,7542,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
19.164.2.236,16.208.98.219,80,1041,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,113.20.235.147,46409,53,17,1,78,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
86.248.138.73,16.208.98.219,53,9749,17,1,131,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
113.20.235.147,16.208.98.219,53,46409,17,1,129,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,10.210.206.65,60231,53,17,1,100,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,248.71.24.153,40043,53,17,1,111,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
35.96.80.77,16.208.98.219,80,56290,6,9,11608,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,35.96.80.77,56290,80,6,10,2028,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,246.172.176.71,42542,53,17,1,92,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,156.38.239.113,22446,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,156.38.239.113,22081,80,6,1,66,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,6.78.155.73,38191,53,17,1,101,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
38.123.247.103,16.208.98.219,443,40051,6,10,8341,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
16.208.98.219,38.123.247.103,40051,443,6,8,965,,2016/08/17T14:30:01.000,0.000,2016/08/17T14:30:01.000,0
